Date,USD/USD,USD/EUR,USD/INR,USD/GBP,USD/CNY
20 Nov 2002,1,1.0019,This date is currently not available.,1.5743,This date is currently not available.
19 Nov 2002,1,1.0125,This date is currently not available.,1.5887,This date is currently not available.
18 Nov 2002,1,1.0065,This date is currently not available.,1.5791,This date is currently not available.
17 Nov 2002,1,1.0029,This date is currently not available.,1.5764,This date is currently not available.
16 Nov 2002,1,1.0029,This date is currently not available.,1.5764,This date is currently not available.
15 Nov 2002,1,1.0029,This date is currently not available.,1.5764,This date is currently not available.
14 Nov 2002,1,1.0095,This date is currently not available.,1.5885,This date is currently not available.
13 Nov 2002,1,1.0068,This date is currently not available.,1.5873,This date is currently not available.
12 Nov 2002,1,1.0081,This date is currently not available.,1.5856,This date is currently not available.
11 Nov 2002,1,1.0126,This date is currently not available.,1.5896,This date is currently not available.
10 Nov 2002,1,1.0107,This date is currently not available.,1.5854,This date is currently not available.
09 Nov 2002,1,1.0107,This date is currently not available.,1.5854,This date is currently not available.
08 Nov 2002,1,1.0107,This date is currently not available.,1.5854,This date is currently not available.
07 Nov 2002,1,1.0013,This date is currently not available.,1.5685,This date is currently not available.
06 Nov 2002,1,0.9955,This date is currently not available.,1.5569,This date is currently not available.
05 Nov 2002,1,1.0024,This date is currently not available.,1.5631,This date is currently not available.
04 Nov 2002,1,0.9944,This date is currently not available.,1.5562,This date is currently not available.
03 Nov 2002,1,0.9974,This date is currently not available.,1.5663,This date is currently not available.
02 Nov 2002,1,0.9974,This date is currently not available.,1.5663,This date is currently not available.
01 Nov 2002,1,0.9974,This date is currently not available.,1.5663,This date is currently not available.
31 Oct 2002,1,0.9864,This date is currently not available.,1.5593,This date is currently not available.
30 Oct 2002,1,0.9825,This date is currently not available.,1.5553,This date is currently not available.
29 Oct 2002,1,0.982,This date is currently not available.,1.557,This date is currently not available.
28 Oct 2002,1,0.9745,This date is currently not available.,1.5471,This date is currently not available.
27 Oct 2002,1,0.9763,This date is currently not available.,1.5531,This date is currently not available.
26 Oct 2002,1,0.9763,This date is currently not available.,1.5531,This date is currently not available.
25 Oct 2002,1,0.9763,This date is currently not available.,1.5531,This date is currently not available.
24 Oct 2002,1,0.9738,This date is currently not available.,1.5469,This date is currently not available.
23 Oct 2002,1,0.9775,This date is currently not available.,1.5484,This date is currently not available.
22 Oct 2002,1,0.9768,This date is currently not available.,1.5468,This date is currently not available.
21 Oct 2002,1,0.9748,This date is currently not available.,1.5473,This date is currently not available.
20 Oct 2002,1,0.9735,This date is currently not available.,1.5494,This date is currently not available.
19 Oct 2002,1,0.9735,This date is currently not available.,1.5494,This date is currently not available.
18 Oct 2002,1,0.9735,This date is currently not available.,1.5494,This date is currently not available.
17 Oct 2002,1,0.9763,This date is currently not available.,1.558,This date is currently not available.
16 Oct 2002,1,0.9823,This date is currently not available.,1.5548,This date is currently not available.
15 Oct 2002,1,0.981,This date is currently not available.,1.5547,This date is currently not available.
14 Oct 2002,1,0.9873,This date is currently not available.,1.5617,This date is currently not available.
13 Oct 2002,1,0.9857,This date is currently not available.,1.5594,This date is currently not available.
12 Oct 2002,1,0.9857,This date is currently not available.,1.5594,This date is currently not available.
11 Oct 2002,1,0.9857,This date is currently not available.,1.5594,This date is currently not available.
10 Oct 2002,1,0.9875,This date is currently not available.,1.5632,This date is currently not available.
09 Oct 2002,1,0.9814,This date is currently not available.,1.5533,This date is currently not available.
08 Oct 2002,1,0.98,This date is currently not available.,1.564,This date is currently not available.
07 Oct 2002,1,0.9808,This date is currently not available.,1.5655,This date is currently not available.
06 Oct 2002,1,0.9865,This date is currently not available.,1.5684,This date is currently not available.
05 Oct 2002,1,0.9865,This date is currently not available.,1.5684,This date is currently not available.
04 Oct 2002,1,0.9865,This date is currently not available.,1.5684,This date is currently not available.
03 Oct 2002,1,0.989,This date is currently not available.,1.5708,This date is currently not available.
02 Oct 2002,1,0.9835,This date is currently not available.,1.5663,This date is currently not available.
01 Oct 2002,1,0.9861,This date is currently not available.,1.571,This date is currently not available.
30 Sep 2002,1,0.986,This date is currently not available.,1.5663,This date is currently not available.
29 Sep 2002,1,0.9779,This date is currently not available.,1.5567,This date is currently not available.
28 Sep 2002,1,0.9779,This date is currently not available.,1.5567,This date is currently not available.
27 Sep 2002,1,0.9779,This date is currently not available.,1.5567,This date is currently not available.
26 Sep 2002,1,0.9796,This date is currently not available.,1.5614,This date is currently not available.
25 Sep 2002,1,0.9771,This date is currently not available.,1.5581,This date is currently not available.
24 Sep 2002,1,0.9828,This date is currently not available.,1.5573,This date is currently not available.
23 Sep 2002,1,0.9831,This date is currently not available.,1.5558,This date is currently not available.
22 Sep 2002,1,0.979,This date is currently not available.,1.5459,This date is currently not available.
21 Sep 2002,1,0.979,This date is currently not available.,1.5459,This date is currently not available.
20 Sep 2002,1,0.979,This date is currently not available.,1.5459,This date is currently not available.
19 Sep 2002,1,0.9814,This date is currently not available.,1.5543,This date is currently not available.
18 Sep 2002,1,0.9725,This date is currently not available.,1.5397,This date is currently not available.
17 Sep 2002,1,0.9649,This date is currently not available.,1.5323,This date is currently not available.
16 Sep 2002,1,0.9683,This date is currently not available.,1.5419,This date is currently not available.
15 Sep 2002,1,0.981,This date is currently not available.,1.5606,This date is currently not available.
14 Sep 2002,1,0.981,This date is currently not available.,1.5606,This date is currently not available.
13 Sep 2002,1,0.981,This date is currently not available.,1.5606,This date is currently not available.
12 Sep 2002,1,0.9757,This date is currently not available.,1.5551,This date is currently not available.
11 Sep 2002,1,0.9749,This date is currently not available.,1.5564,This date is currently not available.
10 Sep 2002,1,0.976,This date is currently not available.,1.5539,This date is currently not available.
09 Sep 2002,1,0.9794,This date is currently not available.,1.5578,This date is currently not available.
08 Sep 2002,1,0.9918,This date is currently not available.,1.5679,This date is currently not available.
07 Sep 2002,1,0.9918,This date is currently not available.,1.5679,This date is currently not available.
06 Sep 2002,1,0.9918,This date is currently not available.,1.5679,This date is currently not available.
05 Sep 2002,1,0.9975,This date is currently not available.,1.5699,This date is currently not available.
04 Sep 2002,1,0.9947,This date is currently not available.,1.5655,This date is currently not available.
03 Sep 2002,1,0.991,This date is currently not available.,1.5574,This date is currently not available.
02 Sep 2002,1,0.9821,This date is currently not available.,1.5483,This date is currently not available.
01 Sep 2002,1,0.9833,This date is currently not available.,1.548,This date is currently not available.
31 Aug 2002,1,0.9833,This date is currently not available.,1.548,This date is currently not available.
30 Aug 2002,1,0.9833,This date is currently not available.,1.548,This date is currently not available.
29 Aug 2002,1,0.9843,This date is currently not available.,1.5421,This date is currently not available.
28 Aug 2002,1,0.9826,This date is currently not available.,1.5368,This date is currently not available.
27 Aug 2002,1,0.9774,This date is currently not available.,1.5272,This date is currently not available.
26 Aug 2002,1,0.9701,This date is currently not available.,1.5201,This date is currently not available.
25 Aug 2002,1,0.9697,This date is currently not available.,1.519,This date is currently not available.
24 Aug 2002,1,0.9697,This date is currently not available.,1.519,This date is currently not available.
23 Aug 2002,1,0.9697,This date is currently not available.,1.519,This date is currently not available.
22 Aug 2002,1,0.977,This date is currently not available.,1.5278,This date is currently not available.
21 Aug 2002,1,0.9762,This date is currently not available.,1.5239,This date is currently not available.
20 Aug 2002,1,0.9792,This date is currently not available.,1.5262,This date is currently not available.
19 Aug 2002,1,0.9799,This date is currently not available.,1.5359,This date is currently not available.
18 Aug 2002,1,0.9825,This date is currently not available.,1.5344,This date is currently not available.
17 Aug 2002,1,0.9825,This date is currently not available.,1.5344,This date is currently not available.
16 Aug 2002,1,0.9825,This date is currently not available.,1.5344,This date is currently not available.
15 Aug 2002,1,0.9777,This date is currently not available.,1.5322,This date is currently not available.
14 Aug 2002,1,0.9857,This date is currently not available.,1.5416,This date is currently not available.
13 Aug 2002,1,0.9799,This date is currently not available.,1.5332,This date is currently not available.
12 Aug 2002,1,0.978,This date is currently not available.,1.5315,This date is currently not available.
11 Aug 2002,1,0.9729,This date is currently not available.,1.5309,This date is currently not available.
10 Aug 2002,1,0.9729,This date is currently not available.,1.5309,This date is currently not available.
09 Aug 2002,1,0.9729,This date is currently not available.,1.5309,This date is currently not available.
08 Aug 2002,1,0.9687,This date is currently not available.,1.5291,This date is currently not available.
07 Aug 2002,1,0.9698,This date is currently not available.,1.5367,This date is currently not available.
06 Aug 2002,1,0.9689,This date is currently not available.,1.5431,This date is currently not available.
05 Aug 2002,1,0.9836,This date is currently not available.,1.562,This date is currently not available.
04 Aug 2002,1,0.9873,This date is currently not available.,1.5684,This date is currently not available.
03 Aug 2002,1,0.9873,This date is currently not available.,1.5684,This date is currently not available.
02 Aug 2002,1,0.9873,This date is currently not available.,1.5684,This date is currently not available.
01 Aug 2002,1,0.976,This date is currently not available.,1.5556,This date is currently not available.
31 Jul 2002,1,0.9783,This date is currently not available.,1.5625,This date is currently not available.
30 Jul 2002,1,0.9835,This date is currently not available.,1.5626,This date is currently not available.
29 Jul 2002,1,0.9821,This date is currently not available.,1.5626,This date is currently not available.
28 Jul 2002,1,1.0008,This date is currently not available.,1.5793,This date is currently not available.
27 Jul 2002,1,1.0008,This date is currently not available.,1.5793,This date is currently not available.
26 Jul 2002,1,1.0008,This date is currently not available.,1.5793,This date is currently not available.
25 Jul 2002,1,1.0014,This date is currently not available.,1.5745,This date is currently not available.
24 Jul 2002,1,0.9915,This date is currently not available.,1.5661,This date is currently not available.
23 Jul 2002,1,0.991,This date is currently not available.,1.5658,This date is currently not available.
22 Jul 2002,1,1.0086,This date is currently not available.,1.5732,This date is currently not available.
21 Jul 2002,1,1.0146,This date is currently not available.,1.5779,This date is currently not available.
20 Jul 2002,1,1.0146,This date is currently not available.,1.5779,This date is currently not available.
19 Jul 2002,1,1.0146,This date is currently not available.,1.5779,This date is currently not available.
18 Jul 2002,1,1.0058,This date is currently not available.,1.5647,This date is currently not available.
17 Jul 2002,1,1.0064,This date is currently not available.,1.5647,This date is currently not available.
16 Jul 2002,1,1.0127,This date is currently not available.,1.573,This date is currently not available.
15 Jul 2002,1,1.0024,This date is currently not available.,1.5631,This date is currently not available.
14 Jul 2002,1,0.9873,This date is currently not available.,1.547,This date is currently not available.
13 Jul 2002,1,0.9873,This date is currently not available.,1.547,This date is currently not available.
12 Jul 2002,1,0.9873,This date is currently not available.,1.547,This date is currently not available.
11 Jul 2002,1,0.9836,This date is currently not available.,1.5419,This date is currently not available.
10 Jul 2002,1,0.9898,This date is currently not available.,1.5475,This date is currently not available.
09 Jul 2002,1,0.993,This date is currently not available.,1.5455,This date is currently not available.
08 Jul 2002,1,0.9828,This date is currently not available.,1.5304,This date is currently not available.
07 Jul 2002,1,0.9725,This date is currently not available.,1.5167,This date is currently not available.
06 Jul 2002,1,0.9725,This date is currently not available.,1.5167,This date is currently not available.
05 Jul 2002,1,0.9725,This date is currently not available.,1.5167,This date is currently not available.
04 Jul 2002,1,0.979,This date is currently not available.,1.5263,This date is currently not available.
03 Jul 2002,1,0.978,This date is currently not available.,1.5231,This date is currently not available.
02 Jul 2002,1,0.9838,This date is currently not available.,1.5295,This date is currently not available.
01 Jul 2002,1,0.9913,This date is currently not available.,1.5324,This date is currently not available.
30 Jun 2002,1,0.9975,This date is currently not available.,1.5351,This date is currently not available.
29 Jun 2002,1,0.9975,This date is currently not available.,1.5351,This date is currently not available.
28 Jun 2002,1,0.9975,This date is currently not available.,1.5351,This date is currently not available.
27 Jun 2002,1,0.9824,This date is currently not available.,1.5207,This date is currently not available.
26 Jun 2002,1,0.9917,This date is currently not available.,1.5278,This date is currently not available.
25 Jun 2002,1,0.9712,This date is currently not available.,1.5025,This date is currently not available.
24 Jun 2002,1,0.9781,This date is currently not available.,1.5045,This date is currently not available.
23 Jun 2002,1,0.9636,This date is currently not available.,1.4953,This date is currently not available.
22 Jun 2002,1,0.9636,This date is currently not available.,1.4953,This date is currently not available.
21 Jun 2002,1,0.9636,This date is currently not available.,1.4953,This date is currently not available.
20 Jun 2002,1,0.9592,This date is currently not available.,1.4936,This date is currently not available.
19 Jun 2002,1,0.9561,This date is currently not available.,1.492,This date is currently not available.
18 Jun 2002,1,0.9484,This date is currently not available.,1.4835,This date is currently not available.
17 Jun 2002,1,0.9426,This date is currently not available.,1.476,This date is currently not available.
16 Jun 2002,1,0.9478,This date is currently not available.,1.4763,This date is currently not available.
15 Jun 2002,1,0.9478,This date is currently not available.,1.4763,This date is currently not available.
14 Jun 2002,1,0.9478,This date is currently not available.,1.4763,This date is currently not available.
13 Jun 2002,1,0.9417,This date is currently not available.,1.4705,This date is currently not available.
12 Jun 2002,1,0.9452,This date is currently not available.,1.4698,This date is currently not available.
11 Jun 2002,1,0.9417,This date is currently not available.,1.4645,This date is currently not available.
10 Jun 2002,1,0.9459,This date is currently not available.,1.4613,This date is currently not available.
09 Jun 2002,1,0.9452,This date is currently not available.,1.462,This date is currently not available.
08 Jun 2002,1,0.9452,This date is currently not available.,1.462,This date is currently not available.
07 Jun 2002,1,0.9452,This date is currently not available.,1.462,This date is currently not available.
06 Jun 2002,1,0.9386,This date is currently not available.,1.4579,This date is currently not available.
05 Jun 2002,1,0.9371,This date is currently not available.,1.4574,This date is currently not available.
04 Jun 2002,1,0.9435,This date is currently not available.,1.4628,This date is currently not available.
03 Jun 2002,1,0.9313,This date is currently not available.,1.4547,This date is currently not available.
02 Jun 2002,1,0.9387,This date is currently not available.,1.4656,This date is currently not available.
01 Jun 2002,1,0.9387,This date is currently not available.,1.4656,This date is currently not available.
31 May 2002,1,0.9387,This date is currently not available.,1.4656,This date is currently not available.
30 May 2002,1,0.9375,This date is currently not available.,1.466,This date is currently not available.
29 May 2002,1,0.932,This date is currently not available.,1.4624,This date is currently not available.
28 May 2002,1,0.9255,This date is currently not available.,1.4589,This date is currently not available.
27 May 2002,1,0.919,This date is currently not available.,1.4546,This date is currently not available.
26 May 2002,1,0.9188,This date is currently not available.,1.4522,This date is currently not available.
25 May 2002,1,0.9188,This date is currently not available.,1.4522,This date is currently not available.
24 May 2002,1,0.9188,This date is currently not available.,1.4522,This date is currently not available.
23 May 2002,1,0.9213,This date is currently not available.,1.4571,This date is currently not available.
22 May 2002,1,0.926,This date is currently not available.,1.4606,This date is currently not available.
21 May 2002,1,0.9213,This date is currently not available.,1.4575,This date is currently not available.
20 May 2002,1,0.9202,This date is currently not available.,1.4602,This date is currently not available.
19 May 2002,1,0.9152,This date is currently not available.,1.4576,This date is currently not available.
18 May 2002,1,0.9152,This date is currently not available.,1.4576,This date is currently not available.
17 May 2002,1,0.9152,This date is currently not available.,1.4576,This date is currently not available.
16 May 2002,1,0.9124,This date is currently not available.,1.4591,This date is currently not available.
15 May 2002,1,0.903,This date is currently not available.,1.4499,This date is currently not available.
14 May 2002,1,0.9062,This date is currently not available.,1.4522,This date is currently not available.
13 May 2002,1,0.9118,This date is currently not available.,1.4603,This date is currently not available.
12 May 2002,1,0.9118,This date is currently not available.,1.4615,This date is currently not available.
11 May 2002,1,0.9118,This date is currently not available.,1.4615,This date is currently not available.
10 May 2002,1,0.9118,This date is currently not available.,1.4615,This date is currently not available.
09 May 2002,1,0.9061,This date is currently not available.,1.4565,This date is currently not available.
08 May 2002,1,0.9088,This date is currently not available.,1.4595,This date is currently not available.
07 May 2002,1,0.9125,This date is currently not available.,1.4647,This date is currently not available.
06 May 2002,1,0.9144,This date is currently not available.,1.4677,This date is currently not available.
05 May 2002,1,0.9083,This date is currently not available.,1.4669,This date is currently not available.
04 May 2002,1,0.9083,This date is currently not available.,1.4669,This date is currently not available.
03 May 2002,1,0.9083,This date is currently not available.,1.4669,This date is currently not available.
02 May 2002,1,0.9032,This date is currently not available.,1.4617,This date is currently not available.
01 May 2002,1,0.9008,This date is currently not available.,1.4557,This date is currently not available.
30 Apr 2002,1,0.9008,This date is currently not available.,1.4557,This date is currently not available.
29 Apr 2002,1,0.9038,This date is currently not available.,1.461,This date is currently not available.
28 Apr 2002,1,0.8971,This date is currently not available.,1.4523,This date is currently not available.
27 Apr 2002,1,0.8971,This date is currently not available.,1.4523,This date is currently not available.
26 Apr 2002,1,0.8971,This date is currently not available.,1.4523,This date is currently not available.
25 Apr 2002,1,0.8969,This date is currently not available.,1.4518,This date is currently not available.
24 Apr 2002,1,0.8892,This date is currently not available.,1.4459,This date is currently not available.
23 Apr 2002,1,0.8872,This date is currently not available.,1.4468,This date is currently not available.
22 Apr 2002,1,0.8882,This date is currently not available.,1.4471,This date is currently not available.
21 Apr 2002,1,0.8886,This date is currently not available.,1.4463,This date is currently not available.
20 Apr 2002,1,0.8886,This date is currently not available.,1.4463,This date is currently not available.
19 Apr 2002,1,0.8886,This date is currently not available.,1.4463,This date is currently not available.
18 Apr 2002,1,0.8895,This date is currently not available.,1.4454,This date is currently not available.
17 Apr 2002,1,0.888,This date is currently not available.,1.4444,This date is currently not available.
16 Apr 2002,1,0.8803,This date is currently not available.,1.437,This date is currently not available.
15 Apr 2002,1,0.8802,This date is currently not available.,1.4373,This date is currently not available.
14 Apr 2002,1,0.8803,This date is currently not available.,1.4372,This date is currently not available.
13 Apr 2002,1,0.8803,This date is currently not available.,1.4372,This date is currently not available.
12 Apr 2002,1,0.8803,This date is currently not available.,1.4372,This date is currently not available.
11 Apr 2002,1,0.8794,This date is currently not available.,1.4353,This date is currently not available.
10 Apr 2002,1,0.8798,This date is currently not available.,1.4369,This date is currently not available.
09 Apr 2002,1,0.8763,This date is currently not available.,1.4312,This date is currently not available.
08 Apr 2002,1,0.8778,This date is currently not available.,1.4348,This date is currently not available.
07 Apr 2002,1,0.8786,This date is currently not available.,1.4344,This date is currently not available.
06 Apr 2002,1,0.8786,This date is currently not available.,1.4344,This date is currently not available.
05 Apr 2002,1,0.8786,This date is currently not available.,1.4344,This date is currently not available.
04 Apr 2002,1,0.8818,This date is currently not available.,1.4364,This date is currently not available.
03 Apr 2002,1,0.8803,This date is currently not available.,1.4382,This date is currently not available.
02 Apr 2002,1,0.8786,This date is currently not available.,1.4382,This date is currently not available.
01 Apr 2002,1,0.8724,This date is currently not available.,1.4232,This date is currently not available.
31 Mar 2002,1,0.8724,This date is currently not available.,1.4232,This date is currently not available.
30 Mar 2002,1,0.8724,This date is currently not available.,1.4232,This date is currently not available.
29 Mar 2002,1,0.8724,This date is currently not available.,1.4232,This date is currently not available.
28 Mar 2002,1,0.8724,This date is currently not available.,1.4232,This date is currently not available.
27 Mar 2002,1,0.8746,This date is currently not available.,1.4247,This date is currently not available.
26 Mar 2002,1,0.8737,This date is currently not available.,1.4234,This date is currently not available.
25 Mar 2002,1,0.8759,This date is currently not available.,1.4277,This date is currently not available.
24 Mar 2002,1,0.8795,This date is currently not available.,1.4257,This date is currently not available.
23 Mar 2002,1,0.8795,This date is currently not available.,1.4257,This date is currently not available.
22 Mar 2002,1,0.8795,This date is currently not available.,1.4257,This date is currently not available.
21 Mar 2002,1,0.8817,This date is currently not available.,1.4267,This date is currently not available.
20 Mar 2002,1,0.8814,This date is currently not available.,1.4225,This date is currently not available.
19 Mar 2002,1,0.8829,This date is currently not available.,1.4284,This date is currently not available.
18 Mar 2002,1,0.8792,This date is currently not available.,1.424,This date is currently not available.
17 Mar 2002,1,0.8853,This date is currently not available.,1.4249,This date is currently not available.
16 Mar 2002,1,0.8853,This date is currently not available.,1.4249,This date is currently not available.
15 Mar 2002,1,0.8853,This date is currently not available.,1.4249,This date is currently not available.
14 Mar 2002,1,0.8803,This date is currently not available.,1.4178,This date is currently not available.
13 Mar 2002,1,0.8734,This date is currently not available.,1.4105,This date is currently not available.
12 Mar 2002,1,0.8733,This date is currently not available.,1.4138,This date is currently not available.
11 Mar 2002,1,0.8741,This date is currently not available.,1.4206,This date is currently not available.
10 Mar 2002,1,0.8797,This date is currently not available.,1.4276,This date is currently not available.
09 Mar 2002,1,0.8797,This date is currently not available.,1.4276,This date is currently not available.
08 Mar 2002,1,0.8797,This date is currently not available.,1.4276,This date is currently not available.
07 Mar 2002,1,0.8764,This date is currently not available.,1.4216,This date is currently not available.
06 Mar 2002,1,0.8712,This date is currently not available.,1.4224,This date is currently not available.
05 Mar 2002,1,0.8682,This date is currently not available.,1.4212,This date is currently not available.
04 Mar 2002,1,0.8649,This date is currently not available.,1.4186,This date is currently not available.
03 Mar 2002,1,0.8679,This date is currently not available.,1.4221,This date is currently not available.
02 Mar 2002,1,0.8679,This date is currently not available.,1.4221,This date is currently not available.
01 Mar 2002,1,0.8679,This date is currently not available.,1.4221,This date is currently not available.
28 Feb 2002,1,0.8651,This date is currently not available.,1.4155,This date is currently not available.
27 Feb 2002,1,0.8649,This date is currently not available.,1.4179,This date is currently not available.
26 Feb 2002,1,0.8682,This date is currently not available.,1.4251,This date is currently not available.
25 Feb 2002,1,0.8724,This date is currently not available.,1.4269,This date is currently not available.
24 Feb 2002,1,0.8747,This date is currently not available.,1.4299,This date is currently not available.
23 Feb 2002,1,0.8747,This date is currently not available.,1.4299,This date is currently not available.
22 Feb 2002,1,0.8747,This date is currently not available.,1.4299,This date is currently not available.
21 Feb 2002,1,0.8701,This date is currently not available.,1.4252,This date is currently not available.
20 Feb 2002,1,0.8743,This date is currently not available.,1.43,This date is currently not available.
19 Feb 2002,1,0.8692,This date is currently not available.,1.4247,This date is currently not available.
18 Feb 2002,1,0.8715,This date is currently not available.,1.4292,This date is currently not available.
17 Feb 2002,1,0.8705,This date is currently not available.,1.4282,This date is currently not available.
16 Feb 2002,1,0.8705,This date is currently not available.,1.4282,This date is currently not available.
15 Feb 2002,1,0.8705,This date is currently not available.,1.4282,This date is currently not available.
14 Feb 2002,1,0.8693,This date is currently not available.,1.4267,This date is currently not available.
13 Feb 2002,1,0.8731,This date is currently not available.,1.4308,This date is currently not available.
12 Feb 2002,1,0.8753,This date is currently not available.,1.4265,This date is currently not available.
11 Feb 2002,1,0.8794,This date is currently not available.,1.4239,This date is currently not available.
10 Feb 2002,1,0.874,This date is currently not available.,1.4136,This date is currently not available.
09 Feb 2002,1,0.874,This date is currently not available.,1.4136,This date is currently not available.
08 Feb 2002,1,0.874,This date is currently not available.,1.4136,This date is currently not available.
07 Feb 2002,1,0.8664,This date is currently not available.,1.409,This date is currently not available.
06 Feb 2002,1,0.8664,This date is currently not available.,1.4152,This date is currently not available.
05 Feb 2002,1,0.8683,This date is currently not available.,1.42,This date is currently not available.
04 Feb 2002,1,0.8644,This date is currently not available.,1.4177,This date is currently not available.
03 Feb 2002,1,0.8632,This date is currently not available.,1.4151,This date is currently not available.
02 Feb 2002,1,0.8632,This date is currently not available.,1.4151,This date is currently not available.
01 Feb 2002,1,0.8632,This date is currently not available.,1.4151,This date is currently not available.
31 Jan 2002,1,0.8637,This date is currently not available.,1.4134,This date is currently not available.
30 Jan 2002,1,0.8642,This date is currently not available.,1.4144,This date is currently not available.
29 Jan 2002,1,0.8624,This date is currently not available.,1.4124,This date is currently not available.
28 Jan 2002,1,0.8578,This date is currently not available.,1.4072,This date is currently not available.
27 Jan 2002,1,0.8663,This date is currently not available.,1.4141,This date is currently not available.
26 Jan 2002,1,0.8663,This date is currently not available.,1.4141,This date is currently not available.
25 Jan 2002,1,0.8663,This date is currently not available.,1.4141,This date is currently not available.
24 Jan 2002,1,0.8767,This date is currently not available.,1.4211,This date is currently not available.
23 Jan 2002,1,0.8856,This date is currently not available.,1.4277,This date is currently not available.
22 Jan 2002,1,0.883,This date is currently not available.,1.4279,This date is currently not available.
21 Jan 2002,1,0.884,This date is currently not available.,1.436,This date is currently not available.
20 Jan 2002,1,0.881,This date is currently not available.,1.4346,This date is currently not available.
19 Jan 2002,1,0.881,This date is currently not available.,1.4346,This date is currently not available.
18 Jan 2002,1,0.881,This date is currently not available.,1.4346,This date is currently not available.
17 Jan 2002,1,0.8819,This date is currently not available.,1.4354,This date is currently not available.
16 Jan 2002,1,0.8817,This date is currently not available.,1.4372,This date is currently not available.
15 Jan 2002,1,0.8922,This date is currently not available.,1.4472,This date is currently not available.
14 Jan 2002,1,0.8927,This date is currently not available.,1.4499,This date is currently not available.
13 Jan 2002,1,0.8919,This date is currently not available.,1.4434,This date is currently not available.
12 Jan 2002,1,0.8919,This date is currently not available.,1.4434,This date is currently not available.
11 Jan 2002,1,0.8919,This date is currently not available.,1.4434,This date is currently not available.
10 Jan 2002,1,0.8909,This date is currently not available.,1.4435,This date is currently not available.
09 Jan 2002,1,0.8921,This date is currently not available.,1.4418,This date is currently not available.
08 Jan 2002,1,0.8909,This date is currently not available.,1.4411,This date is currently not available.
07 Jan 2002,1,0.8905,This date is currently not available.,1.4377,This date is currently not available.
06 Jan 2002,1,0.8954,This date is currently not available.,1.4402,This date is currently not available.
05 Jan 2002,1,0.8954,This date is currently not available.,1.4402,This date is currently not available.
04 Jan 2002,1,0.8954,This date is currently not available.,1.4402,This date is currently not available.
03 Jan 2002,1,0.9036,This date is currently not available.,1.4448,This date is currently not available.
02 Jan 2002,1,0.9038,This date is currently not available.,1.4433,This date is currently not available.
01 Jan 2002,1,0.8813,This date is currently not available.,1.4483,This date is currently not available.
31 Dec 2001,1,0.8813,This date is currently not available.,1.4483,This date is currently not available.
30 Dec 2001,1,0.8813,This date is currently not available.,1.4483,This date is currently not available.
29 Dec 2001,1,0.8813,This date is currently not available.,1.4483,This date is currently not available.
28 Dec 2001,1,0.8813,This date is currently not available.,1.4483,This date is currently not available.
27 Dec 2001,1,0.8823,This date is currently not available.,1.4488,This date is currently not available.
26 Dec 2001,1,0.8798,This date is currently not available.,1.4359,This date is currently not available.
25 Dec 2001,1,0.8798,This date is currently not available.,1.4359,This date is currently not available.
24 Dec 2001,1,0.8798,This date is currently not available.,1.4359,This date is currently not available.
23 Dec 2001,1,0.8943,This date is currently not available.,1.448,This date is currently not available.
22 Dec 2001,1,0.8943,This date is currently not available.,1.448,This date is currently not available.
21 Dec 2001,1,0.8943,This date is currently not available.,1.448,This date is currently not available.
20 Dec 2001,1,0.8973,This date is currently not available.,1.4466,This date is currently not available.
19 Dec 2001,1,0.8983,This date is currently not available.,1.4496,This date is currently not available.
18 Dec 2001,1,0.9012,This date is currently not available.,1.4561,This date is currently not available.
17 Dec 2001,1,0.9049,This date is currently not available.,1.4565,This date is currently not available.
16 Dec 2001,1,0.9016,This date is currently not available.,1.4502,This date is currently not available.
15 Dec 2001,1,0.9016,This date is currently not available.,1.4502,This date is currently not available.
14 Dec 2001,1,0.9016,This date is currently not available.,1.4502,This date is currently not available.
13 Dec 2001,1,0.8975,This date is currently not available.,1.4455,This date is currently not available.
12 Dec 2001,1,0.8938,This date is currently not available.,1.44,This date is currently not available.
11 Dec 2001,1,0.8908,This date is currently not available.,1.4345,This date is currently not available.
10 Dec 2001,1,0.885,This date is currently not available.,1.4279,This date is currently not available.
09 Dec 2001,1,0.8911,This date is currently not available.,1.4278,This date is currently not available.
08 Dec 2001,1,0.8911,This date is currently not available.,1.4278,This date is currently not available.
07 Dec 2001,1,0.8911,This date is currently not available.,1.4278,This date is currently not available.
06 Dec 2001,1,0.8889,This date is currently not available.,1.421,This date is currently not available.
05 Dec 2001,1,0.8919,This date is currently not available.,1.4225,This date is currently not available.
04 Dec 2001,1,0.8902,This date is currently not available.,1.4223,This date is currently not available.
03 Dec 2001,1,0.8925,This date is currently not available.,1.4223,This date is currently not available.
02 Dec 2001,1,0.8898,This date is currently not available.,1.4264,This date is currently not available.
01 Dec 2001,1,0.8898,This date is currently not available.,1.4264,This date is currently not available.
30 Nov 2001,1,0.8898,This date is currently not available.,1.4264,This date is currently not available.
29 Nov 2001,1,0.8887,This date is currently not available.,1.4251,This date is currently not available.
28 Nov 2001,1,0.8831,This date is currently not available.,1.4164,This date is currently not available.
27 Nov 2001,1,0.8788,This date is currently not available.,1.4092,This date is currently not available.
26 Nov 2001,1,0.8818,This date is currently not available.,1.4177,This date is currently not available.
25 Nov 2001,1,0.8795,This date is currently not available.,1.4142,This date is currently not available.
